wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
70,12,3,l',l',12,Det,Det,le,C/\,DET,le,10,,
71,12,4,en,en,12,Prn,Prn$,on,/V\,PRON,on,10,,
72,12,5,s',s',12,Prn,Prn$$,se,C/\,PRON,se,10,,
73,12,6,i,i,12,Prn,Prn$$,y2,/V\,PRON,y,10,,
74,12,7,puist,puist,12,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,
75,12,8,mirer,mirer,12,Vinf,Vinf,,C/V\.'C/V\,VERB,mirer,9,,
76,12,9,",",",",12,Pnc,Pnc,,,PUNCT,",",9,,
77,13,1,et,et,13,Crd,Crd,et,/V\,CCONJ,et,10,,
78,13,2,que,que,13,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
79,13,3,pregnent,pregnent,13,Vfin,Vfin,prendre,'C/V\.C/e\,VERB,prendre,10,,
80,13,4,en,en,13,Pre,Pre,en,/V\,ADP,en,10,,
81,13,5,passience,passience,13,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,patience,6,,
82,14,1,celles,celles,14,Dem,Dem,cil,'C/V\.C/e\,PRON,cil,10,,
83,14,2,a,a,14,Pre,Pre,à,/V\,ADP,à,10,,
84,14,3,qui,qui,14,Qux,Qux,qui,C/V\,PRON,qui,10,,
85,14,4,vient,vient,14,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
86,14,5,pestillence,pestillence,14,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,pestilence,8,,
87,14,6,;,;,14,Pnc,Pnc,,,PUNCT,;,9,,
88,15,1,car,car,15,Crd,Crd,car,C/V\,CCONJ,car,10,,
89,15,2,qui,qui,15,Qux,Qux,qui,C/V\,PRON,qui,10,,
90,15,3,bonne,bonne,15,Adj,Adj,bon,'C/V\.C/(e)\,ADJ,bon,10,,
91,15,4,parole,parole,15,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
92,15,5,entent,entent,15,Vfin,Vfin,entendre,/V\.'C/V\,VERB,entendre,10,,
93,15,6,",",",",15,Pnc,Pnc,,,PUNCT,",",9,,
94,16,1,s',s',16,Sub,Sub,si3,C/\,SCONJ,si,10,,
95,16,2,a,a,16,Pre,Pre,à,/V\,ADP,à,10,,
96,16,3,lui,lui,16,Prn,Prn,lui,C/V\,PRON,lui,10,,
97,16,4,ne,ne,16,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
98,16,5,tient,tient,16,Vfin,Vfin,tenir,C/V\,VERB,tenir,10,,
99,16,6,",",",",16,Pnc,Pnc,,,PUNCT,",",9,,
100,16,7,il,il,16,Prn,Prn$,il,/V\,PRON,il,10,,
101,16,8,en,en,16,Prn,Prn$$,en2,/V\,PRON,en,10,,
102,16,9,attent,attent,16,Vfin,Vfin,attendre,/V\.'C/V\,VERB,attendre,10,,
103,17,1,aucun,aucun,17,QIs,QIs,aucun,/V\.'C/V\,DET,aucun,10,,
104,17,2,prouffit,prouffit,17,N,N,,C/V\.'C/V\,NOUN,profit,9,,
105,17,3,en,en,17,Pre,Pre,en,/V\,ADP,en,10,,
106,17,4,son,son,17,Det,Det,son4,C/V\,DET,son,10,,
107,17,5,affaire,affaire,17,N,N,,/V\.'C/V\.C/(e)\,NOUN,affaire,8,,
108,17,6,.,.,17,Pnc,Pnc,,,PUNCT,.,9,,
109,18,1,si,si,18,Adv,Adv,si4,C/V\,ADV,si,10,,
110,18,2,fait,fait,18,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
111,18,3,bon,bon,18,Adj,Adj,bon,C/V\,ADJ,bon,10,,
112,18,4,oÿr,oÿr,18,Vinf,Vinf,ouïr,/V\.'C/V\,VERB,ouïr,10,,
113,18,5,exemplaire,exemplaire,18,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,exemplaire,8,,
114,19,1,et,et,19,Crd,Crd,et,/V\,CCONJ,et,10,,
115,19,2,bonnes,bonnes,19,Adj,Adj,bon,'C/V\.C/e\,ADJ,bon,10,,
116,19,3,vertus,vertus,19,N,N,,C/V\.'C/V\,NOUN,vertu,8,,
117,19,4,raconter,raconter,19,Vinf,Vinf,raconter,C/V\.C/V\.'C/V\,VERB,raconter,10,,
118,19,5,",",",",19,Pnc,Pnc,,,PUNCT,",",9,,
119,20,1,dont,dont,20,Qux,Qux,dont,C/V\,PRON,dont,10,,
120,20,2,on,on,20,Prn,Prn$,on,/V\,PRON,on,10,,
121,20,3,puet,puet,20,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10,,
122,20,4,par,par,20,Pre,Pre,par,C/V\,ADP,par,10,,
123,20,5,raison,raison,20,N,N,,C/V\.'C/V\,NOUN,raison,8,,
124,20,6,monter,monter,20,Vinf,Vinf,monter,C/V\.'C/V\,VERB,monter,10,,
125,21,1,en,en,21,Pre,Pre,en,/V\,ADP,en,10,,
126,21,2,l',l',21,Det,Det,le,C/\,DET,le,10,,
127,21,3,estat,estat,21,N,N,,/V\.'C/V\,NOUN,état,8,,
128,21,4,de,de,21,Pre,Pre,de,C/(e)\,ADP,de,10,,
129,21,5,perfection,perfection,21,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,perfection,3,,
130,21,6,.,.,21,Pnc,Pnc,,,PUNCT,.,9,,
131,22,1,et,et,22,Crd,Crd,et,/V\,CCONJ,et,10,,
132,22,2,cil,cil,22,Dem,Dem,cil,C/V\,PRON,cil,10,,
133,22,3,qui,qui,22,Qux,Qux,qui,C/V\,PRON,qui,10,,
134,22,4,par,par,22,Pre,Pre,par,C/V\,ADP,par,10,,
135,22,5,derision,derision,22,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,dérision,8,,
136,23,1,ou,ou,23,Crd,Crd,ou,/V\,CCONJ,ou,10,,
137,23,2,par,par,23,Pre,Pre,par,C/V\,ADP,par,10,,
138,23,3,rudesce,rudesce,23,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rudesse,9,,
139,23,4,n',n',23,Neg,Neg$$,ne,C/\,ADV,ne,10,,
140,23,5,en,en,23,Prn,Prn$$,en2,/V\,PRON,en,10,,
141,23,6,a,a,23,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
142,23,7,cure,cure,23,N,N,,'C/V\.C/(e)\,NOUN,cure,3,,
143,23,8,",",",",23,Pnc,Pnc,,,PUNCT,",",9,,
144,24,1,je,je,24,Prn,Prn$,je,C/(e)\,PRON,je,10,,
145,24,2,doubte,doubte,24,Vfin,Vfin,,'C/V\.C/(e)\,VERB,douter,8,,
146,24,3,que,que,24,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
147,24,4,de,de,24,Pre,Pre,de,C/(e)\,ADP,de,10,,
148,24,5,sa,sa,24,Det,Det,son4,C/V\,DET,son,10,,
149,24,6,nature,nature,24,N,N,,C/V\.'C/V\.C/(e)\,NOUN,nature,8,,
150,25,1,il,il,25,Prn,Prn$,il,/V\,PRON,il,10,,
151,25,2,ne,ne,25,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
152,25,3,soit,soit,25,Vfin,Vfin,être,C/V\,VERB,être,10,,
153,25,4,de,de,25,Pre,Pre,de,C/(e)\,ADP,de,10,,
154,25,5,pou,pou,25,N,N,peu,C/V\,PROPN|NOUN,peu,10,,
155,25,6,de,de,25,Pre,Pre,de,C/(e)\,ADP,de,10,,
156,25,7,vertu,vertu,25,N,N,,C/V\.'C/V\,NOUN,vertu,8,,
157,25,8,.,.,25,Pnc,Pnc,,,PUNCT,.,9,,
158,26,1,et,et,26,Crd,Crd,et,/V\,CCONJ,et,10,,
159,26,2,pour,pour,26,Pre,Pre,pour,C/V\,ADP,pour,10,,
160,26,3,ce,ce,26,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
161,26,4,que,que,26,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
162,26,5,plus,plus,26,Adv,Adv,plus,C/V\,ADV,plus,10,,
163,26,6,est,est,26,Vfin,Vfin,être,/V\,VERB,être,10,,
164,26,7,meü,meü,26,Vpp,Vpp,mouvoir,C/(V)\.'/V\,VERB,mouvoir,10,,
165,27,1,le,le,27,Det,Det,le,C/(e)\,DET,le,10,,
166,27,2,cuer,cuer,27,N,N,,C/V\,NOUN,coeur,3,,
167,27,3,de,de,27,Pre,Pre,de,C/(e)\,ADP,de,10,,
168,27,4,l',l',27,Det,Det,le,C/\,DET,le,10,,
169,27,5,homme,homme,27,N,N,,'/V\.C/(e)\,NOUN,homme,8,,
170,27,6,par,par,27,Pre,Pre,par,C/V\,ADP,par,10,,
171,27,7,veoir,veoir,27,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10,,
172,28,1,que,que,28,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
173,28,2,par,par,28,Pre,Pre,par,C/V\,ADP,par,10,,
174,28,3,letre,letre,28,N,N,,'C/V\.C/(e)\,NOUN,lettre,8,,
175,28,4,sanz,sanz,28,Pre,Pre,sans,C/V\,ADP,sans,10,,
176,28,5,plus,plus,28,Adv,Adv,plus,C/V\,ADV,plus,10,,
177,28,6,savoir,savoir,28,Vinf,Vinf,savoir,C/V\.'C/V\,VERB,savoir,10,,
178,29,1,et,et,29,Crd,Crd,et,/V\,CCONJ,et,10,,
179,29,2,mieux,mieux,29,Adv,Adv,mieux,C/V\,ADV,mieux,10,,
180,29,3,s',s',29,Prn,Prn$$,se,C/\,PRON,se,10,,
181,29,4,i,i,29,Prn,Prn$$,y2,/V\,PRON,y,10,,
182,29,5,mettent,mettent,29,Vfin,Vfin,mettre,'C/V\.C/e\,VERB,mettre,10,,
183,29,6,les,les,29,Det,Det,le,C/V\,DET,le,10,,
184,29,7,coraiges,coraiges,29,N,N,,C/V\.'C/V\.C/e\,NOUN,courage,9,,
185,29,8,",",",",29,Pnc,Pnc,,,PUNCT,",",9,,
186,30,1,sera,sera,30,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
187,30,2,ci,ci,30,Adv,Adv,ci,C/V\,ADV,ci,10,,
188,30,3,fait,fait,30,Vpp,Vpp,faire,C/V\,VERB,faire,10,,
189,30,4,par,par,30,Pre,Pre,par,C/V\,ADP,par,10,,
190,30,5,personnages,personnages,30,N,N,,C/V\.C/V\.'C/V\.C/e\,NOUN,personnage,9,,
191,30,6,",",",",30,Pnc,Pnc,,,PUNCT,",",9,,
192,31,1,se,se,31,Sub,Sub,si3,C/(e)\,SCONJ,si,10,,
193,31,2,dieux,dieux,31,N,N,,C/V\,NOUN,dieu,3,,
194,31,3,nous,nous,31,Prn,Prn$$,nous,C/V\,PRON,nous,10,,
195,31,4,en,en,31,Prn,Prn$$,en2,/V\,PRON,en,10,,
196,31,5,donne,donne,31,Vfin,Vfin,donner,'C/V\.C/(e)\,VERB,donner,10,,
197,31,6,puissance,puissance,31,N,N,,C/V\.'C/V\.C/(e)\,NOUN,puissance,8,,
198,31,7,",",",",31,Pnc,Pnc,,,PUNCT,",",9,,
199,32,1,d',d',32,Pre,Pre,de,C/\,ADP,de,10,,
200,32,2,icelle,icelle,32,Dem,Dem,cil,/V\.'C/V\.C/(e)\,DET,cil,10,,
201,32,3,hystoire,hystoire,32,N,N,,/V\.'C/V\.C/(e)\,NOUN,histoire,9,,
202,32,4,la,la,32,Det,Det,le,C/V\,DET,le,10,,
203,32,5,semblance,semblance,32,N,N,,C/V\.'C/V\.C/(e)\,NOUN,semblance,8,,
204,32,6,.,.,32,Pnc,Pnc,,,PUNCT,.,9,,
205,33,1,c',c',33,Prn,Prn,ce,C/\,PRON,ce,10,,
206,33,2,est,est,33,Vfin,Vfin,être,/V\,VERB,être,10,,
207,33,3,de,de,33,Pre,Pre,de,C/(e)\,ADP,de,10,,
208,33,4,la,la,33,Det,Det,le,C/V\,DET,le,10,,
209,33,5,vaillant,vaillant,33,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,valoir,10,,
210,33,6,griseldis,griseldis,33,N,N,,C/V\.C/V\.'C/V\,NOUN,griseldi,-10,Griseldis,Frau des Marquis
211,34,1,qui,qui,34,Qux,Qux,qui,C/V\,PRON,qui,10,,
212,34,2,jadiz,jadiz,34,Adv,Adv,jadis,C/V\.'C/V\,ADV,jadis,10,,
213,34,3,fu,fu,34,Vfin,Vfin,être,C/V\,VERB,être,10,,
214,34,4,femme,femme,34,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
215,34,5,au,au,34,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
216,34,6,marquis,marquis,34,N,N,,C/V\.'C/V\,NOUN,marquis,9,,
217,35,1,de,de,35,Pre,Pre,de,C/(e)\,ADP,de,10,,
218,35,2,saluce,saluce,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,Saluce,2,,
219,35,3,",",",",35,Pnc,Pnc,,,PUNCT,",",9,,
220,35,4,nommé,nommé,35,Vpp,Vpp,,C/V\.'C/V\,VERB,nommer,8,,
221,35,5,gautier,gautier,35,N,N,,C/V\.'C/V\,NOUN,gautier,8,,
222,35,6,",",",",35,Pnc,Pnc,,,PUNCT,",",9,,
223,36,1,laquele,laquele,36,Qux,Qux,lequel,C/V\.'C/V\.C/(e)\,PRON,lequel,10,,
224,36,2,il,il,36,Prn,Prn$,il,/V\,PRON,il,10,,
225,36,3,voult,voult,36,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10,,
226,36,4,tant,tant,36,QIs,QIs,tant,C/V\,ADV,tant,10,,
227,36,5,essaier,essaier,36,Vinf,Vinf,,/V\.C/V\.'C/V\,VERB,essayer,9,,
228,37,1,et,et,37,Crd,Crd,et,/V\,CCONJ,et,10,,
229,37,2,tant,tant,37,QIs,QIs,tant,C/V\,ADV,tant,10,,
230,37,3,de,de,37,Pre,Pre,de,C/(e)\,ADP,de,10,,
231,37,4,courroux,courroux,37,N,N,,C/V\.'C/V\,NOUN,courroux,9,,
232,37,5,lui,lui,37,Prn,Prn$$,lui,C/V\,PRON,lui,10,,
233,37,6,offri,offri,37,Vfin,Vfin,offrir,/V\.'C/V\,VERB,offrir,10,,
234,38,1,qu',qu',38,Sub,Sub,que,C/\,SCONJ,que,10,,
235,38,2,onques,onques,38,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10,,
236,38,3,femme,femme,38,N,N,,'C/V\.C/(e)\,NOUN,femme,3,,
237,38,4,tant,tant,38,QIs,QIs,tant,C/V\,ADV,tant,10,,
238,38,5,n',n',38,Neg,Neg$$,ne,C/\,ADV,ne,10,,
239,38,6,en,en,38,Prn,Prn$$,en2,/V\,PRON,en,10,,
240,38,7,souffri,souffri,38,Vfin,Vfin,souffrir,C/V\.'C/V\,VERB,souffrir,10,,
241,39,1,qui,qui,39,Qux,Qux,qui,C/V\,PRON,qui,10,,
242,39,2,si,si,39,Adv,Adv,si4,C/V\,ADV,si,10,,
243,39,3,bien,bien,39,Adv,Adv,bien,C/V\,ADV,bien,10,,
244,39,4,s',s',39,Prn,Prn$$,se,C/\,PRON,se,10,,
245,39,5,en,en,39,Prn,Prn$$,en2,/V\,PRON,en,10,,
246,39,6,sceust,sceust,39,Vfin,Vfin,savoir,C/(V)\.'/V\,VERB,savoir,10,,
247,39,7,deporter,deporter,39,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,déporter,9,,
248,39,8,",",",",39,Pnc,Pnc,,,PUNCT,",",9,,
249,40,1,car,car,40,Crd,Crd,car,C/V\,CCONJ,car,10,,
250,40,2,d',d',40,Pre,Pre,de,C/\,ADP,de,10,,
251,40,3,obeissance,obeissance,40,N,N,,/V\.C/(V)\./V\.'C/V\.C/(e)\,NOUN,obéissance,8,,
252,40,4,porter,porter,40,Vinf,Vinf,porter,C/V\.'C/V\,VERB,porter,10,,
253,41,1,a,a,41,Pre,Pre,à,/V\,ADP,à,10,,
254,41,2,son,son,41,Det,Det,son4,C/V\,DET,son,10,,
255,41,3,seigneur,seigneur,41,N,N,,C/V\.'C/V\,NOUN,seigneur,8,,
256,41,4,en,en,41,Pre,Pre,en,/V\,ADP,en,10,,
257,41,5,tous,tous,41,QIs,QIs,tout,C/V\,DET,tout,10,,
258,41,6,endrois,endrois,41,N,N,,/V\.'C/V\,NOUN,endroit,9,,
259,42,1,vint,vint,42,Vfin,Vfin,venir,C/V\,VERB,venir,10,,
260,42,2,",",",",42,Pnc,Pnc,,,PUNCT,",",9,,
261,42,3,ainsi,ainsi,42,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10,,
262,42,4,comme,comme,42,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
263,42,5,ce,ce,42,Prn,Prn,ce,C/(e)\,PRON,ce,10,,
264,42,6,fu,fu,42,Vfin,Vfin,être,C/V\,VERB,être,10,,
265,42,7,drois,drois,42,Adj,Adj,droit2,C/V\,ADJ,droit,10,,
266,42,8,",",",",42,Pnc,Pnc,,,PUNCT,",",9,,
267,43,1,en,en,43,Pre,Pre,en,/V\,ADP,en,10,,
268,43,2,l',l',43,Det,Det,le,C/\,DET,le,10,,
269,43,3,estat,estat,43,N,N,,/V\.'C/V\,NOUN,état,8,,
270,43,4,de,de,43,Pre,Pre,de,C/(e)\,ADP,de,10,,
271,43,5,perfection,perfection,43,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,perfection,3,,
272,44,1,a,a,44,Pre,Pre,à,/V\,ADP,à,10,,
273,44,2,tresgrant,tresgrant,44,Adj,Adj,,C/V\.'C/V\,ADJ,grand,9,,
274,44,3,consolacion,consolacion,44,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\,NOUN,consolation,9,,
275,44,4,",",",",44,Pnc,Pnc,,,PUNCT,",",9,,
276,45,1,e,e,45,Crd,Crd,et,/V\,CCONJ,et,10,,
277,45,2,tant,tant,45,QIs,QIs,tant,C/V\,ADV,tant,10,,
278,45,3,que,que,45,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
279,45,4,memoire,memoire,45,N,N,,C/V\.'C/V\.C/(e)\,NOUN,mémoire,8,,
280,45,5,en,en,45,Prn,Prn$$,en2,/V\,PRON,en,10,,
281,45,6,sera,sera,45,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
282,46,1,tant,tant,46,QIs,QIs,tant,C/V\,ADV,tant,10,,
283,46,2,com,com,46,Sub,Sub,comme,C/V\,SCONJ,comme,10,,
284,46,3,li,li,46,Det,Det,le,C/V\,DET,le,10,,
285,46,4,mondes,mondes,46,N,N,,'C/V\.C/e\,NOUN,monde,8,,
286,46,5,durera,durera,46,Vfin,Vfin,durer,C/V\.C/e\.'C/V\,VERB,durer,10,,
287,46,6,.,.,46,Pnc,Pnc,,,PUNCT,.,9,,
288,47,1,et,et,47,Crd,Crd,et,/V\,CCONJ,et,10,,
289,47,2,fu,fu,47,Vfin,Vfin,être,C/V\,VERB,être,10,,
290,47,3,ceste,ceste,47,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10,,
291,47,4,hystoire,hystoire,47,N,N,,/V\.'C/V\.C/(e)\,NOUN,histoire,9,,
292,47,5,averie,averie,47,Vpp,Vpp,,/V\.C/e\.'C/V\./(e)\,VERB,avérir,9,,
293,48,1,au,au,48,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
294,48,2,vray,vray,48,Adj,Adj,vrai,C/V\,ADJ,vrai,10,,
295,48,3,effect,effect,48,N,N,,/V\.'C/V\,NOUN,effet,9,,
296,48,4,en,en,48,Pre,Pre,en,/V\,ADP,en,10,,
297,48,5,lombardie,lombardie,48,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,Lombardie,2,,
298,48,6,",",",",48,Pnc,Pnc,,,PUNCT,",",9,,
299,49,1,droit,droit,49,Adv,Adv,droit2,C/V\,ADV,droit,10,,
300,49,2,es,es,49,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
301,49,3,confines,confines,49,N,N,,C/V\.'C/V\.C/e\,NOUN,confine,8,,
302,49,4,de,de,49,Pre,Pre,de,C/(e)\,ADP,de,10,,
303,49,5,pieumont,pieumont,49,N,N,,C/V\.'C/V\,NOUN,Piémont,2,,
304,49,6,",",",",49,Pnc,Pnc,,,PUNCT,",",9,,
305,50,1,aussi,aussi,50,Adv,Adv,aussi,/V\.'C/V\,ADV,aussi,10,,
306,50,2,comme,comme,50,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10,,
307,50,3,au,au,50,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
308,50,4,pié,pié,50,N,N,,C/V\,NOUN,pied,8,,
309,50,5,de,de,50,Pre,Pre,de,C/(e)\,ADP,de,10,,
310,50,6,grant,grant,50,Adj,Adj,grand,C/V\,ADJ,grand,10,,
311,50,7,mont,mont,50,N,N,,C/V\,NOUN,monde,3,,
312,51,1,qui,qui,51,Qux,Qux,qui,C/V\,PRON,qui,10,,
313,51,2,depart,depart,51,Vfin,Vfin,départir,C/V\.'C/V\,VERB,départir,10,,
314,51,3,france,france,51,N,N,,'C/V\.C/(e)\,PROPN|NOUN,France,8,,
315,51,4,et,et,51,Crd,Crd,et,/V\,CCONJ,et,10,,
316,51,5,ytalie,ytalie,51,N,N,,/V\.C/V\.'C/V\./(e)\,NOUN,Italie,2,,
317,51,6,",",",",51,Pnc,Pnc,,,PUNCT,",",9,,
318,52,1,ou,ou,52,Qux,Qux,où,/V\,PRON,où,10,,
319,52,2,siet,siet,52,Vfin,Vfin,seoir,C/V\,VERB,seoir,10,,
